Danh mục,Thương hiệu,Tên sản phẩm,Phân loại,Giá bán,Giá cũ,Tồn kho,Link ảnh,Mô tả sản phẩm
Perfume,Davidoff,Cool Water EDT,125ml,1.800.000 đ,2.200.000 đ,12.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mmfn30wa6b602c.webp,"Cool Water EDT mang thương hiệu Davidoff sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Calvin Klein,CK One,100ml,1.500.000 đ,1.800.000 đ,15.0,https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mhn5kpi1haf456.webp,"CK One mang thương hiệu Calvin Klein sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Calvin Klein,Euphoria Men,100ml,1.800.000 đ,2.200.000 đ,10.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbhuc6d0lhtzc0.webp,"Euphoria Men mang thương hiệu Calvin Klein sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Hugo Boss,Bottled EDT,100ml,2.500.000 đ,2.900.000 đ,8.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mmjwukpx3j0h77.webp,"Bottled EDT mang thương hiệu Hugo Boss sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Hugo Boss,The Scent,100ml,2.800.000 đ,3.200.000 đ,6.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbggnkm3729wef.webp,"The Scent mang thương hiệu Hugo Boss sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Azzaro,Wanted EDT,100ml,2.500.000 đ,2.900.000 đ,7.0,https://down-vn.img.susercontent.com/file/sg-11134201-22100-44jfv7vfwbjv53.webp,"Wanted EDT mang thương hiệu Azzaro sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Lacoste,L.12.12 Blanc,100ml,2.200.000 đ,2.600.000 đ,8.0,https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mei02l8o1ekjcc.webp,"L.12.12 Blanc mang thương hiệu Lacoste sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Coach,Coach For Men,100ml,2.200.000 đ,2.600.000 đ,7.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8mq7c9ibu5q8a.webp,"Coach For Men mang thương hiệu Coach sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Coach,Floral EDP,90ml,2.500.000 đ,2.900.000 đ,5.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8mq7c9ibu5q8a.webp,"Floral EDP mang thương hiệu Coach sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Marc Jacobs,Daisy EDT,100ml,3.200.000 đ,3.600.000 đ,5.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mlftoq2e39c835.webp,"Daisy EDT mang thương hiệu Marc Jacobs sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Marc Jacobs,Perfect EDP,100ml,3.500.000 đ,3.900.000 đ,4.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mlfto9a29k3m7d.webp,"Perfect EDP mang thương hiệu Marc Jacobs sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Elizabeth Arden,Green Tea EDT,100ml,1.200.000 đ,1.500.000 đ,18.0,https://down-vn.img.susercontent.com/file/sg-11134201-822yk-mo59rqd5mosh78.webp,"Green Tea EDT mang thương hiệu Elizabeth Arden sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Elizabeth Arden,White Tea EDT,100ml,1.500.000 đ,1.800.000 đ,12.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mmt54c52hypt0b.webp,"White Tea EDT mang thương hiệu Elizabeth Arden sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Kenzo,Flower By Kenzo,100ml,2.800.000 đ,3.200.000 đ,5.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcu4n20ajgbg97.webp,"Flower By Kenzo mang thương hiệu Kenzo sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Issey Miyake,L'Eau D'Issey,100ml,2.500.000 đ,2.900.000 đ,6.0,https://down-vn.img.susercontent.com/file/sg-11134201-822z4-modtugvytuyo0c.webp,"L'Eau D'Issey mang thương hiệu Issey Miyake sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Clinique,Happy For Men,100ml,1.800.000 đ,2.200.000 đ,10.0,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lwhwryjaas4907.webp,"Happy For Men mang thương hiệu Clinique sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Clinique,Happy Heart,100ml,1.800.000 đ,2.200.000 đ,8.0,https://down-vn.img.susercontent.com/file/sg-11134201-82602-mljtgd5iq9e781.webp,"Happy Heart mang thương hiệu Clinique sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Zara,Red Temptation,80ml,950.000 đ,1.200.000 đ,20.0,https://down-vn.img.susercontent.com/file/880c99ec642e2257067ddade8e9bce5c.webp,"Red Temptation mang thương hiệu Zara sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Zara,Golden Decade,80ml,950.000 đ,1.200.000 đ,18.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9ybloctoe2s54.webp,"Golden Decade mang thương hiệu Zara sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Miniso,Garden Of Mirror,50ml,320.000 đ,420.000 đ,25.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mkl961rezl6v93.webp,"Garden Of Mirror mang thương hiệu Miniso sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,The Body Shop,White Musk EDT,60ml,980.000 đ,1.200.000 đ,15.0,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lu3st8e7rxunab.webp,"White Musk EDT mang thương hiệu The Body Shop sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Body Fantasies,Pink Vanilla Kiss,236ml,280.000 đ,350.000 đ,22.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcq9bzuk61ssb7.webp,"Pink Vanilla Kiss mang thương hiệu Body Fantasies sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Bath & Body Works,A Thousand Wishes,236ml,450.000 đ,550.000 đ,18.0,https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lf88btknsbka02.webp,"A Thousand Wishes mang thương hiệu Bath & Body Works sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Victoria's Secret,Love Spell,250ml,420.000 đ,520.000 đ,20.0,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lrvuzh7855tw5e.webp,"Love Spell mang thương hiệu Victoria's Secret sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Victoria's Secret,Pure Seduction,250ml,420.000 đ,520.000 đ,18.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mmivjtfipzwhae.webp,"Pure Seduction mang thương hiệu Victoria's Secret sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Victoria's Secret,Velvet Petals,250ml,420.000 đ,520.000 đ,16.0,https://down-vn.img.susercontent.com/file/sg-11134201-81ztc-mmltavof59u742.webp,"Velvet Petals mang thương hiệu Victoria's Secret sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,BBW,Into The Night,236ml,450.000 đ,550.000 đ,14.0,https://down-vn.img.susercontent.com/file/2387aea6c73e86a52d4f447fbbeb3d19.webp,"Into The Night mang thương hiệu BBW sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,BBW,In The Stars,236ml,450.000 đ,550.000 đ,12.0,https://down-vn.img.susercontent.com/file/095306153a83949fb4b98243eb48b932.webp,"In The Stars mang thương hiệu BBW sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,BBW,Japanese Cherry Blossom,236ml,450.000 đ,550.000 đ,12.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m6uhk795ne4837.webp,"Japanese Cherry Blossom mang thương hiệu BBW sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Sol De Janeiro,Cheirosa 62,90ml,980.000 đ,1.200.000 đ,10.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mlimvqx9kv7ke4.webp,"Cheirosa 62 mang thương hiệu Sol De Janeiro sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Sol De Janeiro,Cheirosa 68,90ml,980.000 đ,1.200.000 đ,8.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mlimu1j694arc9.webp,"Cheirosa 68 mang thương hiệu Sol De Janeiro sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Nautica,Voyage EDT,100ml,1.200.000 đ,1.500.000 đ,15.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mk2obnkk3g1uf8.webp,"Voyage EDT mang thương hiệu Nautica sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Armaf,Club De Nuit Intense Man,105ml,1.500.000 đ,1.800.000 đ,12.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mmisijsec2yqa5.webp,"Club De Nuit Intense Man mang thương hiệu Armaf sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Rasasi,Hawas For Him,100ml,1.800.000 đ,2.200.000 đ,10.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5qggxv29mo3e7.webp,"Hawas For Him mang thương hiệu Rasasi sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Lattafa,Khamrah,100ml,1.500.000 đ,1.800.000 đ,12.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mlg7qyxchv6090.webp,"Khamrah mang thương hiệu Lattafa sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Lattafa,Yara,100ml,1.200.000 đ,1.500.000 đ,15.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mlg80ic6hfr8f6.webp,"Yara mang thương hiệu Lattafa sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Ajmal,Evoke Gold,90ml,1.800.000 đ,2.200.000 đ,8.0,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxaq97rxa7kr8f.webp,"Evoke Gold mang thương hiệu Ajmal sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Mercedes Benz,Club Black,100ml,2.200.000 đ,2.600.000 đ,6.0,https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-losmyt6tgbio55.webp,"Club Black mang thương hiệu Mercedes Benz sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Guess,Seductive Homme Blue,100ml,1.800.000 đ,2.200.000 đ,8.0,https://down-vn.img.susercontent.com/file/7804d51010d6c1725019e8b8117dedb0.webp,"Seductive Homme Blue mang thương hiệu Guess sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Ferrari,Scuderia Black,125ml,1.500.000 đ,1.800.000 đ,10.0,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lnnsox0zcjxpd1.webp,"Scuderia Black mang thương hiệu Ferrari sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Salvatore Ferragamo,Signorina,100ml,2.500.000 đ,2.900.000 đ,5.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mlhifciptudh69.webp,"Signorina mang thương hiệu Salvatore Ferragamo sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
Perfume,Jimmy Choo,Blossom EDP,100ml,2.800.000 đ,3.200.000 đ,5.0,https://down-vn.img.susercontent.com/file/sg-11134201-81zvy-mn1b6ax9tn9i4c.webp,"Blossom EDP mang thương hiệu Jimmy Choo sở hữu những nốt hương độc đáo, tinh tế và đầy sức hút. Sản phẩm có độ lưu hương bền bỉ, giúp bạn luôn tự tin, quyến rũ và để lại ấn tượng khó phai trong mọi hoàn cảnh."
